scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
793,4.815354947648687,4.815354947648687,20.455066477045882,0.33139359925782064,-15.329264036473605
794,13.788291207358672,13.788291207358672,22.068725203189633,0.6961646951247522,-19.769300646180934
795,-23.381110152972617,-23.381110152972617,27.82646747021767,-0.811869100642868,-28.735092306664406
796,0.5351048035397321,0.5351048035397321,18.827701513171316,0.1225438209624582,-17.766824705054162
797,-17.529093361848414,-17.529093361848414,23.975549596023203,-0.6827018186217784,-32.57364537268437
798,-3.1088760600394116,-3.1088760600394116,18.690754761846033,-0.07558791530794035,-12.133615839356398
799,10.970623568083205,10.970623568083205,17.32686318969796,0.6871332907201538,-10.590005558204746
800,13.277925342411834,13.277925342411834,18.605605691614944,0.7635076486712278,-17.66949873471959
801,2.601017186535204,2.601017186535204,21.625175966153584,0.227616446277835,-18.328583139115203
802,47.61329039784905,47.61329039784905,18.895641284368637,2.155053585933689,-7.090003393710566
803,-13.914858222496385,-13.914858222496385,22.351275777376873,-0.558552433122381,-22.563179780442034
804,37.94841955430115,37.94841955430115,17.34342332713513,1.9425349190828916,-13.04777351023358
805,6.385469986811976,6.385469986811976,19.915485805787448,0.40963828371703176,-14.635719927904967
806,5.844636032267592,5.844636032267592,22.581311215722828,0.36251449467367697,-28.073882893312323
807,44.5974935664144,44.5974935664144,18.76686624952056,2.05980809037335,-11.883160275047072
808,4.914972615084068,4.914972615084068,21.504166429009803,0.3298528573550074,-21.335887608822294
809,11.261019773688584,11.261019773688584,21.891330579037916,0.5950599990079579,-12.088131226266153
810,-29.346436365013318,-29.346436365013318,19.06858500314795,-1.7247498746921706,-30.354394580664177
811,-13.659082329410776,-13.659082329410776,20.003603301962517,-0.6328135802218798,-24.965205081687245
812,15.206167642811286,15.206167642811286,26.981747568808505,0.6646666566352306,-20.643905019827134
813,58.89400560459948,58.89400560459948,21.453529985092857,2.2662483623471776,-11.966471898742245
814,0.28023779393817616,0.28023779393817616,17.93134350874067,0.1053690150145745,-21.413512976827395
815,19.70113791118311,19.70113791118311,21.91696170771039,0.9279440282428639,-20.456416655871916
816,-10.39351600267413,-10.39351600267413,22.05051098271877,-0.3864530087601573,-25.755627166161403
817,-26.716039790264922,-26.716039790264922,22.770953663260375,-1.2493279755070235,-28.603502350254555
818,-20.444545893637667,-20.444545893637667,20.156473209619705,-1.0328824345163912,-23.120612828944306
