gross_total_return_pct,net_total_return_pct,gross_annual_return_pct,net_annual_return_pct,total_fee_drag_pct,annual_fee_drag_pct,management_fee_pct,performance_fee_pct
213.66946907359616,213.66946907359616,5.24620054073075,5.24620054073075,0.0,0.0,0,0
213.66946907359616,150.83351338829004,5.24620054073075,4.199081544118166,62.83595568530611,1.0471189966125838,1,0
213.66946907359616,100.58341480811492,5.24620054073075,3.162339639928846,113.08605426548124,2.083860900801904,2,0
213.66946907359616,60.39861965089399,5.24620054073075,2.1358723954979064,153.27084942270218,3.1103281452328435,3,0
213.66946907359616,28.263290935619768,5.24620054073075,1.1195783852713692,185.40617813797638,4.126622155459381,4,0
213.66946907359616,52.95351270291737,5.24620054073075,1.9189769247210497,160.71595637067878,3.3272236160097,2,20
213.66946907359616,42.916422844658506,5.24620054073075,1.610030383139227,170.75304622893765,3.636170157591523,2,25
