scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
109,-5.067346793834759,-5.067346793834759,20.88261826404791,-0.14502608959120372,-17.75797196951543
110,-11.389469379305673,-11.389469379305673,22.263328105408537,-0.4319721858637567,-24.989306127156617
111,6.050310757037125,6.050310757037125,19.896498507994913,0.39452228286324736,-20.3972132026599
112,-3.7744999767816645,-3.7744999767816645,19.139491694121073,-0.10563566832821825,-18.181525492640827
113,55.172006214055244,55.172006214055244,21.590940786275933,2.144106229084922,-9.207477905260555
114,31.60308505106697,31.60308505106697,19.83823393573867,1.4837167279402164,-23.663280048555357
115,-4.833692083701191,-4.833692083701191,20.66554028674773,-0.13672378621073897,-24.138657946817872
116,-9.761356891077844,-9.761356891077844,20.69902333245686,-0.39263926213872896,-14.228978918251578
117,19.68919751700282,19.68919751700282,19.854267975886774,1.0044399526801748,-10.849394742940586
118,-7.070124661234656,-7.070124661234656,21.85013737369455,-0.22694031269202034,-21.55673972802131
119,53.94455093124948,53.94455093124948,22.316137725833205,2.0459856815833755,-11.921374476856709
120,8.889404749895103,8.889404749895103,20.801889548265137,0.5130527092977036,-21.492582230148752
121,35.056126805148665,35.056126805148665,20.535967644181056,1.5663170163337579,-12.307640017222598
122,22.92913095574949,22.92913095574949,20.44268398394933,1.1120207235683073,-20.34099000878433
123,13.475009029364093,13.475009029364093,21.32993864464754,0.6989784561826384,-12.177295860703353
124,17.476349335942977,17.476349335942977,20.424569374577146,0.8905674145926901,-21.74800229522742
125,-36.22268792795048,-36.22268792795048,23.010992966938336,-1.8380287424821178,-36.915452713694414
126,4.020336168482053,4.020336168482053,21.728281921404314,0.28967375772187715,-13.648329496595718
127,43.532648641110306,43.532648641110306,20.47413215792169,1.8683374116532523,-12.113873428001307
128,40.0790744620644,40.0790744620644,20.201954308928425,1.7698281873735424,-12.210267955706673
129,-14.679312771701325,-14.679312771701325,20.889455543218087,-0.6555850970409497,-31.46541996205569
130,77.2187920811703,77.2187920811703,20.898143964147238,2.8452522923071117,-10.440378579092048
131,9.333758568828564,9.333758568828564,21.12319312732502,0.5276362511741752,-15.940436369779059
132,11.593137742036252,11.593137742036252,20.987520702356278,0.6274151056691408,-19.985868512024158
133,-3.780834274062228,-3.780834274062228,20.566440007214553,-0.08500322526182975,-17.931763934933738
134,4.07018030947639,4.07018030947639,20.12360027022596,0.2984786508074311,-12.571251556789253
135,8.503675673654133,8.503675673654133,21.061413321188077,0.4925729312061473,-25.016780905375054
136,-9.722128516074457,-9.722128516074457,20.97185253979846,-0.38314199128755844,-21.44560932344563
137,60.74299666669991,60.74299666669991,21.6281340993138,2.3040121313880926,-19.681393420906666
138,-29.599569157753947,-29.599569157753947,20.21483733077471,-1.6342948403232767,-40.19487554971611
139,19.87536650602464,19.87536650602464,19.36522004670775,1.0327464234247257,-10.36970746472228
140,-11.064559961349518,-11.064559961349518,21.064041973935073,-0.451687091362306,-26.075999651393815
141,-9.536037199745728,-9.536037199745728,21.322154114931312,-0.3635612745905893,-21.650799448269606
142,-20.53293782124258,-20.53293782124258,20.904140041700074,-0.9947142761281333,-34.502719794938216
143,-4.148591739290275,-4.148591739290275,21.155660881102285,-0.09489945510922707,-19.93728116814703
144,-36.338072956754985,-36.338072956754985,19.97213199403723,-2.1595062474433324,-37.147493402116986
145,21.016429701458073,21.016429701458073,21.426827774433846,0.9976652796900268,-20.6705467564965
