Date,WTI,XLE,XOM,CVX,IEF,SHY,SPY
2011-12-29,99.6500015258789,42.57992935180664,49.113197326660156,60.6102294921875,78.85997772216797,69.3756332397461,98.79663848876953
2011-12-30,98.83000183105469,42.561466217041016,48.8194465637207,60.00677490234375,79.1373519897461,69.41670989990234,98.31097412109375
2012-01-03,102.95999908447266,43.74356460571289,49.53364944458008,62.24574661254883,78.63509368896484,69.3756332397461,99.87767791748047
2012-01-04,103.22000122070312,43.83591842651367,49.545166015625,62.13856887817383,78.3876953125,69.38383483886719,100.03435516357422
2012-01-05,101.80999755859375,43.6265754699707,49.39542770385742,61.52949523925781,78.40272521972656,69.39205169677734,100.3006591796875
2012-01-06,101.55999755859375,43.36798858642578,49.02682113647461,61.083961486816406,78.71005249023438,69.38383483886719,100.04216766357422
2012-01-09,101.30999755859375,43.577308654785156,49.24565887451172,61.74943542480469,78.7250747680664,69.4002456665039,100.28504180908203
2012-01-10,102.23999786376953,43.965206146240234,49.372406005859375,61.506927490234375,78.567626953125,69.4084701538086,101.15455627441406
2012-01-11,100.87000274658203,43.374149322509766,49.003761291503906,60.77939224243164,79.02490997314453,69.4331283569336,101.20938110351562
2012-01-12,99.0999984741211,42.967803955078125,48.80790710449219,59.20029067993164,78.85997772216797,69.42491149902344,101.45221710205078
2012-01-13,98.69999694824219,42.7523307800293,48.88856506347656,59.831912994384766,79.21233367919922,69.44135284423828,100.92736053466797
2012-01-17,100.70999908447266,43.053993225097656,49.355106353759766,60.18722152709961,79.28728485107422,69.44956970214844,101.31907653808594
2012-01-18,100.58999633789062,43.76203536987305,49.792850494384766,60.2492790222168,79.0399169921875,69.44135284423828,102.43924713134766
2012-01-19,100.38999938964844,43.94056701660156,50.126922607421875,60.30568313598633,78.567626953125,69.44135284423828,102.97977447509766
2012-01-20,98.45999908447266,43.94674301147461,50.39186096191406,60.28309631347656,78.29779052734375,69.42491149902344,103.36359405517578
2012-01-23,99.58000183105469,44.29765701293945,50.380332946777344,60.35077667236328,78.1253433227539,69.4331283569336,103.0972671508789
2012-01-24,98.94999694824219,44.16838073730469,50.21330642700195,60.18722152709961,78.21532440185547,69.4331283569336,102.97977447509766
2012-01-25,99.4000015258789,44.71015167236328,50.2363395690918,60.756858825683594,78.5901107788086,69.4742202758789,103.8414535522461
2012-01-26,99.69999694824219,44.100643157958984,49.97715759277344,60.11391830444336,79.00989532470703,69.48248291015625,103.30879211425781
2012-01-27,99.55999755859375,44.00830078125,49.43574142456055,58.63067626953125,79.24978637695312,69.49884033203125,103.26180267333984
2012-01-30,98.77999877929688,43.798973083496094,49.23991775512695,58.32048034667969,79.51966857910156,69.4742202758789,102.90928649902344
2012-01-31,98.4800033569336,43.52193069458008,48.23196029663086,58.15692901611328,79.81951904296875,69.4742202758789,102.87013244628906
2012-02-01,97.61000061035156,43.694313049316406,48.36442565917969,57.9708251953125,79.54239654541016,69.45034790039062,103.77093505859375
2012-02-02,96.36000061035156,44.026756286621094,48.11100387573242,58.478389739990234,79.6550521850586,69.4586181640625,103.93547058105469
2012-02-03,97.83999633789062,44.802513122558594,48.911624908447266,59.49918746948242,79.02422332763672,69.4586181640625,105.39244842529297
2012-02-06,96.91000366210938,45.33815383911133,49.38967514038086,60.1590461730957,79.2419662475586,69.4421615600586,105.322021484375
2012-02-07,98.41000366210938,45.572113037109375,49.7295036315918,60.2492790222168,78.7313461303711,69.42575073242188,105.58832550048828
2012-02-08,98.70999908447266,45.41819381713867,49.41096496582031,60.20980453491211,78.76888275146484,69.42575073242188,105.90171813964844
2012-02-09,99.83999633789062,45.42435836791992,49.15614318847656,59.98983383178711,78.58868408203125,69.39286041259766,106.03486633300781
2012-02-10,98.66999816894531,44.968746185302734,48.530696868896484,59.37508773803711,79.03174591064453,69.40925598144531,105.25151824951172
2012-02-13,100.91000366210938,45.32583236694336,48.88976287841797,59.995479583740234,78.97911834716797,69.36822509765625,106.03486633300781
2012-02-14,100.73999786376953,45.40587615966797,49.034515380859375,60.057498931884766,79.14434051513672,69.38459777832031,105.90171813964844
2012-02-15,101.80000305175781,45.33198547363281,48.71601486206055,59.67108154296875,79.20442199707031,69.39286041259766,105.40819549560547
2012-02-16,102.30999755859375,45.92302703857422,49.463104248046875,60.53487014770508,78.8440170288086,69.36822509765625,106.57534790039062
2012-02-17,103.23999786376953,46.09542465209961,49.58470916748047,60.61445999145508,78.76134490966797,69.35175323486328,106.85737609863281
2012-02-21,105.83999633789062,46.409427642822266,50.13487243652344,61.608951568603516,78.47603607177734,69.33529663085938,106.90438079833984
2012-02-22,106.27999877929688,46.514095306396484,50.33757781982422,61.091827392578125,78.78388977050781,69.36822509765625,106.55968475341797
2012-02-23,107.83000183105469,46.748043060302734,50.39547348022461,61.57487106323242,78.89655303955078,69.35995483398438,107.02970123291016
2012-02-24,109.7699966430664,46.932735443115234,50.5807991027832,61.98971939086914,78.95660400390625,69.34354400634766,107.26470947265625
2012-02-27,108.55999755859375,46.784976959228516,50.51710510253906,62.302284240722656,79.21942138671875,69.35995483398438,107.44490051269531
2012-02-28,106.55000305175781,46.63105392456055,50.4649772644043,62.29092788696289,79.25702667236328,69.37642669677734,107.75823974609375
2012-02-29,107.06999969482422,46.10159683227539,50.094337463378906,62.012451171875,78.9416275024414,69.37642669677734,107.3352279663086
2012-03-01,108.83999633789062,46.54486846923828,50.28544616699219,62.37616729736328,78.6858901977539,69.36407470703125,107.89140319824219
2012-03-02,106.69999694824219,46.01539993286133,49.99589920043945,62.29092788696289,79.00182342529297,69.38054656982422,107.56243133544922
2012-03-05,106.72000122070312,45.719879150390625,50.38969421386719,62.126102447509766,78.84385681152344,69.38054656982422,107.12370300292969
2012-03-06,104.69999694824219,44.974910736083984,49.72369384765625,61.859004974365234,79.17477416992188,69.38054656982422,105.55702209472656
2012-03-07,106.16000366210938,45.350467681884766,49.70631790161133,62.20566940307617,79.02436065673828,69.36407470703125,106.29336547851562
2012-03-08,106.58000183105469,45.719879150390625,49.1271858215332,62.52959060668945,78.79114532470703,69.33941650390625,107.35090637207031
2012-03-09,107.4000015258789,45.67676544189453,48.82026290893555,62.268192291259766,78.73100280761719,69.33941650390625,107.76605987548828
2012-03-12,106.33999633789062,45.42435836791992,49.544158935546875,62.51254653930664,78.70841217041016,69.34762573242188,107.77389526367188
2012-03-13,106.70999908447266,45.97230529785156,50.3028450012207,63.188838958740234,78.1443099975586,69.30648040771484,109.71662139892578
2012-03-14,105.43000030517578,45.529014587402344,49.81636047363281,62.9046745300293,77.24918365478516,69.2079086303711,109.59909057617188
2012-03-15,105.11000061035156,45.60289001464844,49.85689163208008,62.52959060668945,77.22660827636719,69.24897003173828,110.23363494873047
2012-03-16,107.05999755859375,46.23020935058594,50.059593200683594,62.671688079833984,77.20408630371094,69.29010772705078,110.38624572753906
2012-03-19,108.08999633789062,46.44034957885742,50.37809753417969,62.910369873046875,76.730224609375,69.24072265625,110.81900024414062
2012-03-20,105.61000061035156,45.74195861816406,50.15224075317383,61.98971939086914,76.76774597167969,69.22433471679688,110.49639892578125
2012-03-21,107.2699966430664,45.198055267333984,49.8105583190918,61.324825286865234,77.15894317626953,69.26542663574219,110.31546783447266
2012-03-22,105.3499984741211,44.178287506103516,49.416770935058594,59.86997604370117,77.2567138671875,69.27369689941406,109.52079010009766
2012-03-23,106.87000274658203,44.66036605834961,49.544158935546875,60.44395065307617,77.54253387451172,69.28186798095703,109.87486267089844
2012-03-26,107.02999877929688,44.994110107421875,50.40129089355469,61.2850456237793,77.45226287841797,69.2983169555664,111.41697692871094
2012-03-27,107.33000183105469,44.54294204711914,50.16384506225586,60.830387115478516,77.88101196289062,69.32300567626953,111.07078552246094
2012-03-28,105.41000366210938,43.986698150634766,49.72369384765625,60.17687225341797,77.74565887451172,69.30648040771484,110.5199966430664
2012-03-29,102.77999877929688,43.986698150634766,49.85110855102539,60.722415924072266,78.069091796875,69.33116912841797,110.3311996459961
2012-03-30,103.0199966430664,44.34514617919922,50.2275390625,60.92702102661133,77.68547058105469,69.32300567626953,110.78752136230469
2012-04-02,105.2300033569336,44.77779006958008,50.4244384765625,61.54645538330078,77.87162017822266,69.33946228027344,111.5979232788086
2012-04-03,104.01000213623047,44.38842010498047,49.70631790161133,60.8871955871582,77.29893493652344,69.29006958007812,111.14161682128906
2012-04-04,101.47000122070312,43.81980514526367,49.21406555175781,60.01205825805664,77.69074249267578,69.30652618408203,110.04009246826172
2012-04-05,103.30999755859375,43.57258987426758,49.12138748168945,59.52899169921875,78.03732299804688,69.3311538696289,109.98502349853516
2012-04-09,102.45999908447266,43.02251434326172,48.577030181884766,58.812957763671875,78.83605194091797,69.38056182861328,108.74972534179688
2012-04-10,101.0199966430664,42.175804138183594,47.58673095703125,57.65361785888672,79.20528411865234,69.4134292602539,106.92440032958984
2012-04-11,102.69999694824219,42.18816375732422,47.89365768432617,57.36948776245117,78.8962631225586,69.40524291992188,107.78987121582031
2012-04-12,103.63999938964844,43.10905456542969,48.414878845214844,58.30147933959961,78.7380599975586,69.4134292602539,109.1982192993164
2012-04-13,102.83000183105469,42.4600944519043,48.038448333740234,57.272857666015625,79.2127456665039,69.42168426513672,107.9000473022461
2012-04-16,102.93000030517578,42.175804138183594,48.65232467651367,57.687721252441406,79.19017028808594,69.42168426513672,107.82919311523438
2012-04-17,104.19999694824219,42.8618278503418,49.48625946044922,58.88683319091797,79.10726928710938,69.42168426513672,109.42638397216797
2012-04-18,102.66999816894531,42.77531051635742,49.65998840332031,58.756126403808594,79.2655029296875,69.43809509277344,109.0566177368164
2012-04-19,102.2699966430664,42.71967697143555,49.38779830932617,58.256019592285156,79.35595703125,69.44637298583984,108.35639190673828
2012-04-20,103.05000305175781,42.62080001831055,49.399391174316406,58.26170349121094,79.36347961425781,69.44637298583984,108.5373306274414
2012-04-23,103.11000061035156,42.57752990722656,49.62525939941406,58.21622848510742,79.52173614501953,69.46275329589844,107.62461853027344
2012-04-24,103.55000305175781,42.89273452758789,49.984310150146484,58.55152893066406,79.31824493408203,69.43809509277344,108.03376770019531
2012-04-25,104.12000274658203,43.319175720214844,50.29704284667969,59.01754379272461,79.22028350830078,69.4546127319336,109.51293182373047
2012-04-26,104.55000305175781,43.77653503417969,49.84531784057617,60.36440658569336,79.48400115966797,69.46275329589844,110.276123046875
2012-04-27,104.93000030517578,43.75802230834961,49.85110855102539,60.35302734375,79.56693267822266,69.44637298583984,110.45706176757812
2012-04-30,104.87000274658203,44.02995300292969,50.001686096191406,60.557621002197266,79.63471221923828,69.46275329589844,110.0479736328125
2012-05-01,106.16000366210938,44.66036605834961,50.40706253051758,61.529396057128906,79.48986053466797,69.46110534667969,110.73247528076172
2012-05-02,105.22000122070312,43.93105697631836,49.92060470581055,60.824703216552734,79.64075469970703,69.46939849853516,110.40201568603516
2012-05-03,102.54000091552734,43.201759338378906,49.60207748413086,60.23369598388672,79.63319396972656,69.46110534667969,109.56011962890625
2012-05-04,98.48999786376953,42.2128791809082,48.976646423339844,58.943668365478516,79.95013427734375,69.48580932617188,107.78987121582031
2012-05-07,97.94000244140625,42.08927536010742,48.92451095581055,58.71064758300781,79.92752838134766,69.48580932617188,107.86853790283203
2012-05-08,97.01000213623047,41.95328903198242,48.658103942871094,58.44355392456055,80.1086654663086,69.49405670166016,107.43580627441406
2012-05-09,96.80999755859375,41.74934387207031,48.24693298339844,57.841156005859375,80.17655181884766,69.48580932617188,106.79850006103516
2012-05-10,97.08000183105469,41.92856979370117,48.30524444580078,58.739070892333984,80.06336212158203,69.47764587402344,107.01885986328125
2012-05-11,96.12999725341797,41.61955261230469,48.456851959228516,58.35832214355469,80.32752990722656,69.48580932617188,106.69625854492188
2012-05-14,94.77999877929688,40.92734146118164,47.88538360595703,57.93208312988281,80.68217468261719,69.47764587402344,105.51602935791016
2012-05-15,93.9800033569336,40.24748611450195,47.692970275878906,57.341068267822266,80.70487213134766,69.46939849853516,104.91023254394531
2012-05-16,92.80999755859375,40.018798828125,47.9145393371582,57.398372650146484,80.76519775390625,69.46110534667969,104.50896453857422
2012-05-17,92.55999755859375,39.7653923034668,47.762935638427734,57.42133331298828,81.06709289550781,69.42823028564453,102.95903015136719
2012-05-18,91.4800033569336,39.5181770324707,47.506378173828125,56.458011627197266,81.01431274414062,69.43641662597656,102.07778930664062
2012-05-21,92.56999969482422,40.42670822143555,47.8387565612793,57.163299560546875,80.80296325683594,69.44469451904297,103.83234405517578
2012-05-22,91.66000366210938,40.32781982421875,47.78627014160156,56.95111846923828,80.6293716430664,69.41998291015625,104.01331329345703
2012-05-23,89.9000015258789,40.47615432739258,47.8387565612793,56.767642974853516,80.84069061279297,69.45294189453125,104.06838989257812
2012-05-24,90.66000366210938,40.44525909423828,48.17110824584961,57.3754768371582,80.66708374023438,69.42823028564453,104.27294921875
2012-05-25,90.86000061035156,40.25365447998047,47.86206817626953,56.6873779296875,80.90104675292969,69.46110534667969,103.93460083007812
2012-05-29,90.76000213623047,40.92734146118164,47.774593353271484,57.47868728637695,80.83311462402344,69.44469451904297,105.19348907470703
2012-05-30,87.81999969482422,39.672698974609375,46.526737213134766,55.98207473754883,81.6029052734375,69.47764587402344,103.66712188720703
2012-05-31,86.52999877929688,39.326576232910156,45.85032272338867,56.37199401855469,81.91983032226562,69.50232696533203,103.43891906738281
2012-06-01,83.2300033569336,38.34388732910156,45.436336517333984,55.282501220703125,82.62353515625,69.50887298583984,100.83466339111328
2012-06-04,83.9800033569336,38.31298828125,45.38383483886719,55.37999725341797,82.14740753173828,69.50066375732422,100.78751373291016
2012-06-05,84.29000091552734,38.64055633544922,45.24972152709961,55.3283805847168,81.87525177001953,69.51708221435547,101.55065155029297
